offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;gear_count_raw;battery_life_raw;frame_size_raw;wheel_size_raw;is_ebike;description_raw
49209893;9244;Luzern;Weberstrasse 49;Giant;Explore E+ 2;CHF 3690.-;22 Gänge;109 km;54 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
80283896;8680;Zug;Sonnenbergstrasse 140;Scott;Scale 940;CHF 1940.-;12 Gänge;;53 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
94069372;7209;Luzern;Sonnenbergstrasse 49;Haibike;Trekking 7;CHF 2970.-;11 Gänge;155 km;49 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
39688316;9709;Zürich;Sonnenbergstrasse 138;Giant;Explore E+ 2;CHF 3080.-;22 Gänge;114 km;52 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
34903312;8361;Luzern;Steinenvorstadt 9;Haibike;Trekking 7;CHF 2710.-;12 Gänge;105 km;47 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
93299291;7117;Baar;Steinenvorstadt 131;Focus;Jam² 6.8;CHF 3450.-;22 Gänge;105 km;49 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
34410851;9964;Winterthur;Sonnenbergstrasse 11;Trek;Domane SL 6;CHF 1480.-;11 Gänge;;50 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
50611603;7663;St. Gallen;Steinenvorstadt 24;Scott;Scale 940;CHF 1400.-;9 Gänge;;60 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
55891374;6996;Winterthur;Sonnenbergstrasse 92;Bulls;E-Stream EVO AM 4;CHF 3930.-;22 Gänge;150 km;59 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
99542657;6872;Basel;Zieglerstrasse 79;Cube;Kathmandu Hybrid Pro;CHF 4240.-;22 Gänge;160 km;58 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
48753215;3524;St. Gallen;Kellerstrasse 142;Cannondale;Synapse Carbon 3;CHF 620.-;12 Gänge;;58 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
16671930;6543;Luzern;Zieglerstrasse 149;Bulls;E-Stream EVO AM 4;CHF 3220.-;12 Gänge;101 km;55 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
99002680;4868;Winterthur;Sonnenbergstrasse 126;Trek;Domane SL 6;CHF 960.-;10 Gänge;;60 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
32487476;2978;St. Gallen;Steinenvorstadt 83;Giant;Explore E+ 2;CHF 3340.-;9 Gänge;115 km;58 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
21268155;8886;Zug;Steinenvorstadt 30;Cube;Kathmandu Hybrid Pro;CHF 3960.-;12 Gänge;143 km;56 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
62505578;9873;St. Gallen;Steinenvorstadt 22;Cube;Kathmandu Hybrid Pro;CHF 2870.-;9 Gänge;120 km;53 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
78430290;7997;Basel;Weberstrasse 23;Haibike;Trekking 7;CHF 2630.-;9 Gänge;103 km;47 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
96914094;3562;Zürich;Kellerstrasse 75;Scott;Scale 940;CHF 1990.-;22 Gänge;;47 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
10947152;4325;Winterthur;Zieglerstrasse 66;Trek;Domane SL 6;CHF 1620.-;9 Gänge;;58 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
74603470;3814;St. Gallen;Zieglerstrasse 107;Trek;Domane SL 6;CHF 2560.-;12 Gänge;;58 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
98011090;8243;Luzern;Sonnenbergstrasse 120;Specialized;Turbo Vado 5.0;CHF 3400.-;9 Gänge;156 km;53 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
43193671;5452;Luzern;Kellerstrasse 15;Cannondale;Synapse Carbon 3;CHF 1760.-;10 Gänge;;55 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
17023814;7805;Aarau;Sonnenbergstrasse 58;Bulls;E-Stream EVO AM 4;CHF 3540.-;12 Gänge;90 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
81641404;1433;Zug;Weberstrasse 129;Focus;Jam² 6.8;CHF 2610.-;11 Gänge;128 km;55 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
16303187;5810;Winterthur;Zieglerstrasse 127;Cube;Kathmandu Hybrid Pro;CHF 4060.-;22 Gänge;110 km;55 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
48176338;4117;Winterthur;Kellerstrasse 26;Cannondale;Synapse Carbon 3;CHF 1170.-;11 Gänge;;46 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
71883185;4028;Luzern;Zieglerstrasse 29;Focus;Jam² 6.8;CHF 2760.-;9 Gänge;156 km;58 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
90395747;9622;Chur;Sonnenbergstrasse 64;Focus;Jam² 6.8;CHF 2970.-;10 Gänge;100 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
29093996;4111;Zug;Sonnenbergstrasse 4;Trek;Domane SL 6;CHF 1380.-;11 Gänge;;59 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
73511190;4896;Chur;Steinenvorstadt 98;Haibike;Trekking 7;CHF 3390.-;12 Gänge;85 km;54 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
33625112;8056;Zug;Weberstrasse 113;Focus;Jam² 6.8;CHF 3210.-;10 Gänge;119 km;57 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
62193653;5627;Baar;Zieglerstrasse 105;Bulls;E-Stream EVO AM 4;CHF 4280.-;22 Gänge;112 km;46 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
28215980;5313;Baar;Weberstrasse 118;Specialized;Turbo Vado 5.0;CHF 4020.-;22 Gänge;157 km;53 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
96791307;7375;Winterthur;Sonnenbergstrasse 147;Cannondale;Synapse Carbon 3;CHF 900.-;9 Gänge;;46 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
20629558;1701;Aarau;Kellerstrasse 66;Focus;Jam² 6.8;CHF 3230.-;12 Gänge;107 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
52628583;3984;Luzern;Steinenvorstadt 4;Giant;Explore E+ 2;CHF 3500.-;12 Gänge;82 km;51 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
64699751;9712;Chur;Sonnenbergstrasse 118;Haibike;Trekking 7;CHF 2120.-;9 Gänge;108 km;57 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
32498284;9709;Aarau;Sonnenbergstrasse 56;Specialized;Turbo Vado 5.0;CHF 3250.-;9 Gänge;100 km;52 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
27438968;3374;Luzern;Weberstrasse 89;Cube;Kathmandu Hybrid Pro;CHF 3890.-;11 Gänge;160 km;58 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
19156086;1880;Bern;Weberstrasse 75;Cube;Kathmandu Hybrid Pro;CHF 3240.-;10 Gänge;160 km;47 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
67023207;9550;St. Gallen;Kellerstrasse 71;Cannondale;Synapse Carbon 3;CHF 1420.-;11 Gänge;;59 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
17842284;5102;Chur;Steinenvorstadt 117;Bulls;E-Stream EVO AM 4;CHF 3050.-;9 Gänge;102 km;47 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
38946539;6907;Chur;Kellerstrasse 83;Scott;Scale 940;CHF 2200.-;22 Gänge;;55 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
93312797;8150;Winterthur;Weberstrasse 54;Orbea;Gain D30;CHF 4120.-;12 Gänge;146 km;58 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
24152987;8645;Chur;Zieglerstrasse 139;Trek;Domane SL 6;CHF 1010.-;10 Gänge;;53 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
73441214;5560;Baar;Weberstrasse 3;Haibike;Trekking 7;CHF 3240.-;11 Gänge;160 km;50 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
38256829;8697;Zug;Kellerstrasse 144;Haibike;Trekking 7;CHF 3230.-;9 Gänge;144 km;59 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
18571568;8655;Bern;Steinenvorstadt 30;Specialized;Turbo Vado 5.0;CHF 3110.-;10 Gänge;149 km;50 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
89758567;3169;Zug;Zieglerstrasse 61;Cannondale;Synapse Carbon 3;CHF 2250.-;11 Gänge;;48 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
88010398;4665;Bern;Weberstrasse 115;Focus;Jam² 6.8;CHF 3740.-;10 Gänge;115 km;50 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
23992682;3718;Aarau;Sonnenbergstrasse 103;Orbea;Gain D30;CHF 4120.-;10 Gänge;104 km;49 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
33590669;7002;Luzern;Steinenvorstadt 98;Orbea;Gain D30;CHF 2850.-;12 Gänge;150 km;47 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
89914880;8549;Bern;Kellerstrasse 16;Specialized;Turbo Vado 5.0;CHF 3080.-;22 Gänge;107 km;50 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
68536549;8683;Luzern;Zieglerstrasse 68;Trek;Domane SL 6;CHF 1800.-;10 Gänge;;46 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
86412775;9808;Luzern;Zieglerstrasse 137;Scott;Scale 940;CHF 1610.-;10 Gänge;;54 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
41484597;5601;Zug;Kellerstrasse 131;Scott;Scale 940;CHF 2650.-;22 Gänge;;53 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
39106093;1817;Baar;Steinenvorstadt 111;Trek;Domane SL 6;CHF 1820.-;9 Gänge;;55 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
45129483;1969;Zürich;Sonnenbergstrasse 29;Cube;Kathmandu Hybrid Pro;CHF 2710.-;9 Gänge;137 km;55 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
92061143;2368;Zug;Zieglerstrasse 116;Trek;Domane SL 6;CHF 2080.-;12 Gänge;;51 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
83395010;6628;Baar;Zieglerstrasse 28;Trek;Domane SL 6;CHF 2050.-;12 Gänge;;47 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
65187499;1768;Bern;Sonnenbergstrasse 9;Giant;Explore E+ 2;CHF 2130.-;11 Gänge;87 km;58 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
88527234;4279;Luzern;Zieglerstrasse 149;Cannondale;Synapse Carbon 3;CHF 1440.-;10 Gänge;;53 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
87092211;2693;St. Gallen;Steinenvorstadt 34;Trek;Domane SL 6;CHF 1800.-;22 Gänge;;60 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
62795228;2701;Chur;Zieglerstrasse 128;Cannondale;Synapse Carbon 3;CHF 3030.-;22 Gänge;;48 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
36306795;3635;Zürich;Sonnenbergstrasse 19;Bulls;E-Stream EVO AM 4;CHF 4100.-;12 Gänge;149 km;47 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
18117841;7166;Basel;Weberstrasse 28;Orbea;Gain D30;CHF 4670.-;22 Gänge;120 km;56 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
43737984;9999;Winterthur;Steinenvorstadt 86;Specialized;Turbo Vado 5.0;CHF 4140.-;22 Gänge;104 km;52 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
72665498;6073;Zug;Weberstrasse 105;Orbea;Gain D30;CHF 4250.-;22 Gänge;82 km;55 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
79123611;2010;Luzern;Sonnenbergstrasse 59;Focus;Jam² 6.8;CHF 3650.-;12 Gänge;128 km;60 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
53590247;4622;Chur;Steinenvorstadt 96;Trek;Domane SL 6;CHF 2910.-;22 Gänge;;53 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
85913473;3938;Chur;Weberstrasse 74;Scott;Scale 940;CHF 1430.-;10 Gänge;;52 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
70248308;9780;Bern;Zieglerstrasse 148;Scott;Scale 940;CHF 2740.-;22 Gänge;;51 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
96302359;3737;Basel;Sonnenbergstrasse 101;Focus;Jam² 6.8;CHF 2250.-;9 Gänge;84 km;51 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
47546672;3977;Chur;Zieglerstrasse 71;Cube;Kathmandu Hybrid Pro;CHF 3130.-;12 Gänge;81 km;51 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
70391243;5083;Luzern;Weberstrasse 9;Scott;Scale 940;CHF 1580.-;11 Gänge;;56 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
62806882;3662;Zug;Steinenvorstadt 63;Giant;Explore E+ 2;CHF 3340.-;9 Gänge;140 km;59 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
45080278;1975;Bern;Kellerstrasse 147;Scott;Scale 940;CHF 1460.-;11 Gänge;;48 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
64304411;5035;Bern;Weberstrasse 98;Scott;Scale 940;CHF 1670.-;10 Gänge;;54 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
75545305;4658;Zürich;Kellerstrasse 76;Giant;Explore E+ 2;CHF 2700.-;10 Gänge;136 km;60 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
46682781;7353;Luzern;Weberstrasse 144;Trek;Domane SL 6;CHF 1910.-;10 Gänge;;53 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
75878074;6027;Winterthur;Sonnenbergstrasse 42;Bulls;E-Stream EVO AM 4;CHF 3480.-;12 Gänge;120 km;54 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
14508216;3890;Aarau;Weberstrasse 84;Haibike;Trekking 7;CHF 2440.-;9 Gänge;151 km;48 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
25398968;4427;Bern;Steinenvorstadt 96;Haibike;Trekking 7;CHF 2790.-;12 Gänge;107 km;49 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
44437981;8682;Zug;Sonnenbergstrasse 111;Giant;Explore E+ 2;CHF 2460.-;11 Gänge;159 km;51 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
53482368;2643;Winterthur;Weberstrasse 2;Giant;Explore E+ 2;CHF 3180.-;9 Gänge;100 km;50 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
23662691;3065;Luzern;Weberstrasse 42;Scott;Scale 940;CHF 1980.-;12 Gänge;;59 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
12182195;3230;Bern;Weberstrasse 75;Orbea;Gain D30;CHF 3090.-;10 Gänge;134 km;52 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
99505050;6300;Zürich;Steinenvorstadt 103;Cube;Kathmandu Hybrid Pro;CHF 2570.-;11 Gänge;142 km;46 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
65051400;2297;Basel;Weberstrasse 43;Cube;Kathmandu Hybrid Pro;CHF 3310.-;12 Gänge;140 km;54 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
47710996;4430;Bern;Zieglerstrasse 26;Cube;Kathmandu Hybrid Pro;CHF 4390.-;22 Gänge;103 km;46 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
52523958;1654;Chur;Weberstrasse 83;Trek;Domane SL 6;CHF 1450.-;9 Gänge;;60 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
85701601;8623;Baar;Kellerstrasse 55;Scott;Scale 940;CHF 1910.-;22 Gänge;;56 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
25643935;3334;Zürich;Weberstrasse 12;Focus;Jam² 6.8;CHF 1900.-;10 Gänge;147 km;49 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
43065897;1108;St. Gallen;Sonnenbergstrasse 112;Haibike;Trekking 7;CHF 4360.-;22 Gänge;111 km;49 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
81812996;5461;Luzern;Weberstrasse 38;Trek;Domane SL 6;CHF 3120.-;22 Gänge;;59 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
67293901;7797;Basel;Kellerstrasse 1;Scott;Scale 940;CHF 1090.-;9 Gänge;;49 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
37319636;9758;St. Gallen;Weberstrasse 53;Trek;Domane SL 6;CHF 1600.-;11 Gänge;;52 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
97624865;5782;Zug;Steinenvorstadt 22;Cube;Kathmandu Hybrid Pro;CHF 3530.-;12 Gänge;97 km;51 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
73242827;3864;Bern;Zieglerstrasse 13;Cube;Kathmandu Hybrid Pro;CHF 4870.-;22 Gänge;116 km;59 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
28316078;3093;Zürich;Zieglerstrasse 149;Haibike;Trekking 7;CHF 3520.-;12 Gänge;91 km;51 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
40153678;7620;Aarau;Kellerstrasse 8;Scott;Scale 940;CHF 1160.-;10 Gänge;;49 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
75224297;2298;Basel;Weberstrasse 145;Specialized;Turbo Vado 5.0;CHF 2130.-;9 Gänge;151 km;58 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
74840294;4266;St. Gallen;Kellerstrasse 3;Specialized;Turbo Vado 5.0;CHF 4050.-;9 Gänge;129 km;60 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
62701489;6891;Bern;Weberstrasse 92;Focus;Jam² 6.8;CHF 3510.-;22 Gänge;83 km;46 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
27514474;6753;St. Gallen;Kellerstrasse 31;Scott;Scale 940;CHF 1960.-;12 Gänge;;57 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
79799561;8909;St. Gallen;Steinenvorstadt 9;Cube;Kathmandu Hybrid Pro;CHF 3210.-;9 Gänge;114 km;54 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
96884404;8068;Aarau;Kellerstrasse 62;Orbea;Gain D30;CHF 3250.-;22 Gänge;100 km;58 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
47737182;7006;Aarau;Steinenvorstadt 102;Bulls;E-Stream EVO AM 4;CHF 3550.-;22 Gänge;138 km;52 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
79287864;5934;Zürich;Weberstrasse 87;Giant;Explore E+ 2;CHF 3800.-;10 Gänge;99 km;59 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
52421351;2352;Zug;Zieglerstrasse 141;Cannondale;Synapse Carbon 3;CHF 1410.-;10 Gänge;;57 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
72773622;7319;St. Gallen;Steinenvorstadt 24;Focus;Jam² 6.8;CHF 2740.-;10 Gänge;155 km;53 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
28791342;6247;Bern;Sonnenbergstrasse 43;Scott;Scale 940;CHF 1120.-;10 Gänge;;58 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
73964165;1380;Zug;Kellerstrasse 127;Cannondale;Synapse Carbon 3;CHF 1760.-;10 Gänge;;48 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
78522624;9974;Zug;Zieglerstrasse 37;Trek;Domane SL 6;CHF 1350.-;10 Gänge;;46 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
19994559;7520;Baar;Kellerstrasse 149;Focus;Jam² 6.8;CHF 3240.-;9 Gänge;154 km;54 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
65177175;7979;St. Gallen;Weberstrasse 34;Focus;Jam² 6.8;CHF 3010.-;10 Gänge;103 km;54 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
22061824;2773;Baar;Sonnenbergstrasse 21;Trek;Domane SL 6;CHF 1060.-;9 Gänge;;51 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
99738929;9538;Zug;Kellerstrasse 85;Orbea;Gain D30;CHF 2830.-;9 Gänge;90 km;55 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
26486899;6487;Winterthur;Sonnenbergstrasse 35;Orbea;Gain D30;CHF 2710.-;10 Gänge;140 km;50 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
30676368;1013;Baar;Zieglerstrasse 113;Focus;Jam² 6.8;CHF 2680.-;12 Gänge;159 km;46 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
96461256;1548;Zürich;Steinenvorstadt 92;Haibike;Trekking 7;CHF 3280.-;12 Gänge;133 km;51 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
41617890;8229;Zürich;Weberstrasse 130;Focus;Jam² 6.8;CHF 3190.-;12 Gänge;93 km;59 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
67551199;3552;St. Gallen;Weberstrasse 22;Scott;Scale 940;CHF 900.-;10 Gänge;;52 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
90061220;5289;Bern;Kellerstrasse 94;Specialized;Turbo Vado 5.0;CHF 2790.-;10 Gänge;159 km;55 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
21327938;8333;Chur;Weberstrasse 99;Focus;Jam² 6.8;CHF 2830.-;9 Gänge;108 km;53 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
66804202;9406;Zürich;Zieglerstrasse 77;Bulls;E-Stream EVO AM 4;CHF 3650.-;10 Gänge;135 km;55 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
38847002;5168;Bern;Steinenvorstadt 119;Bulls;E-Stream EVO AM 4;CHF 2880.-;12 Gänge;122 km;53 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
87350407;1156;Chur;Weberstrasse 134;Haibike;Trekking 7;CHF 2980.-;12 Gänge;124 km;50 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
54833448;9079;Bern;Steinenvorstadt 71;Focus;Jam² 6.8;CHF 2140.-;9 Gänge;82 km;52 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
15082224;9753;Baar;Steinenvorstadt 106;Cannondale;Synapse Carbon 3;CHF 1660.-;12 Gänge;;48 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
16407292;7049;Bern;Kellerstrasse 47;Trek;Domane SL 6;CHF 1510.-;12 Gänge;;59 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
